,FC_EMBIG,FC_EMBIG_DZ,FC_EMBIG_AO,FC_EMBIG_AR,FC_EMBIG_AM,FC_EMBIG_AZ,FC_EMBIG_BH,FC_EMBIG_BB_CTRY,FC_EMBIG_BY,FC_EMBIG_BZ,FC_EMBIG_BJ,FC_EMBIG_BO,FC_EMBIG_BR,FC_EMBIG_BG,FC_EMBIG_CM,FC_EMBIG_CL,FC_EMBIG_CN,FC_EMBIG_CO,FC_EMBIG_CR,FC_EMBIG_CI,FC_EMBIG_HR,FC_EMBIG_DO,FC_EMBIG_EC,FC_EMBIG_EG,FC_EMBIG_SV,FC_EMBIG_ET,FC_EMBIG_GA,FC_EMBIG_GE,FC_EMBIG_GH,FC_EMBIG_GR,FC_EMBIG_GT,FC_EMBIG_HN,FC_EMBIG_HU,FC_EMBIG_IN,FC_EMBIG_ID,FC_EMBIG_IQ,FC_EMBIG_JM,FC_EMBIG_JO,FC_EMBIG_KZ,FC_EMBIG_KE,FC_EMBIG_KW,FC_EMBIG_LV,FC_EMBIG_LB,FC_EMBIG_LT,FC_EMBIG_MY,FC_EMBIG_MV,FC_EMBIG_MX,FC_EMBIG_MN,FC_EMBIG_ME,FC_EMBIG_MA,FC_EMBIG_MZ,FC_EMBIG_NA,FC_EMBIG_NG,FC_EMBIG_OM,FC_EMBIG_PK,FC_EMBIG_PA,FC_EMBIG_PG,FC_EMBIG_PY,FC_EMBIG_PE,FC_EMBIG_PH,FC_EMBIG_PL,FC_EMBIG_QA,FC_EMBIG_RO,FC_EMBIG_RU,FC_EMBIG_RW,FC_EMBIG_SA,FC_EMBIG_SN,FC_EMBIG_CS,FC_EMBIG_SK,FC_EMBIG_ZA,FC_EMBIG_KR,FC_EMBIG_LK,FC_EMBIG_SR,FC_EMBIG_TJ,FC_EMBIG_TZ,FC_EMBIG_TH,FC_EMBIG_TT,FC_EMBIG_TN,FC_EMBIG_TR,FC_EMBIG_AE,FC_EMBIG_UA,FC_EMBIG_UY,FC_EMBIG_UZ,FC_EMBIG_VE,FC_EMBIG_VN,FC_EMBIG_ZM
31-Jul-23,100,0,1.258627102,1.377731587,0.237309385,0.727518839,3.050335861,0.078136932,0,0,0,0.218508423,3.319545797,0,0,3.219415955,4.417416156,2.8154366,1.004060086,0.297117791,0,2.922895952,0.839045963,2.318567254,0.591101258,0.106916845,0.345601392,0.136939012,0.948021486,0,0.995032086,0.175467202,2.643661758,0.784657781,4.828703581,0.217803593,0.799706143,0.99995389,1.272142901,0.968723579,0.676372848,0,0.169586879,0,2.663004019,0.06618054,5.121158922,0.320130531,0,0.863319813,0.111814801,0.110987303,2.0563372,3.207720118,0.710980512,2.906446009,0.07391426,0.830899177,2.757096422,3.296163979,1.805035371,3.653406161,2.087056872,0,0.076913381,4.709845839,0.267250434,0.419149435,0,2.836586247,0,0.796323332,0.069358856,0.065018186,0,0,0.40036251,0.107576669,4.509519256,4.349027136,0.906181962,2.352132456,0.318356501,5.67631E-13,0.152115957,0.26056792
31-Aug-23,100,0,1.231097418,1.366041461,0.244564347,0.600511608,3.112448059,0.080989797,0,0,0,0.202877211,3.346346929,0,0,3.213827877,4.516464361,2.836280416,1.030834301,0.291215068,0,2.925676427,0.913100968,2.117209962,0.663589014,0.105990257,0.244122065,0.141421208,0.932455857,0,1.015669726,0.188923305,2.526798488,0.723396409,4.853664746,0.224055043,0.809146245,1.034323628,1.30251085,0.96642069,0.695863613,0,0.188011933,0,2.696988236,0.068772478,5.131249037,0.323820041,0,0.872934266,0.111453023,0.114994092,1.980153912,3.272183912,0.717406111,2.912825488,0.076214188,0.836943463,2.794005902,3.321684793,1.834783381,3.619414102,2.086609844,0,0.076278573,4.750564774,0.261699343,0.427871689,0,2.819257021,0,0.83874893,0.072252239,0.066752874,0,0,0.405496193,0.109181615,4.504657707,4.361989817,0.863595577,2.301994298,0.319801819,7.91777E-13,0.157841994,0.24372998
29-Sep-23,100,0,1.256821737,1.203717012,0.242091699,0.594913279,3.140701361,0.080969394,0,0,0,0.18389342,3.344306071,0,0,3.227843006,4.605850985,2.79588604,1.016133408,0.295721705,0,2.91214419,0.968262677,2.203801479,0.698133731,0.109111672,0.263505863,0.145972873,0.979272096,0,1.013093203,0.194641991,2.489732951,0.734736284,4.820308919,0.233289403,0.806935121,1.039897531,1.328959412,0.952681317,0.700559383,0,0.200015738,0,2.669603069,0.071250773,5.055996502,0.335554593,0,0.867627772,0.116248681,0.118448953,1.964633127,3.314599161,0.61449238,2.816869776,0.078908046,0.822635395,2.729929415,3.292272165,1.827420557,3.58269739,2.082511746,0,0.079425203,4.771222626,0.258926449,0.425289658,0,2.791002246,0,0.887909064,0.076755537,0.066355652,0,0,0.507730269,0.113591618,4.576657347,4.396827419,0.911637117,2.242102732,0.323740285,7.74933E-13,0.163591206,0.261631118
31-Oct-23,100,0,1.248366836,1.230929372,0.160283066,0.594344928,3.103766488,0.082749366,0,0,0,0.176824809,3.351253787,0,0,3.148529604,4.566130546,2.764913052,1.003832141,0.29957666,0,2.951706658,1.006346201,2.143563565,0.697850075,0.109383701,0.258643644,0.146049817,0.959695325,0,1.086726474,0.196042486,2.501526091,0.742321766,4.815660182,0.229375824,0.801794263,1.002163311,1.32515765,1.001503035,0.713723651,0,0.153756798,0,2.609841123,0.067171599,5.03567223,0.339093874,0,0.86925955,0.117723655,0.118925059,2.049308566,3.324063251,0.635173407,2.751200708,0.076793885,0.810201206,2.703989521,3.281687622,1.991862594,3.497114376,2.0731015,0,0.079407364,4.697735551,0.262336708,0.430603728,0,2.804542782,0,0.973280618,0.081665993,0.067940433,0,0,0.514310843,0.117776616,4.61666758,4.416684038,0.898037421,2.217641256,0.431246927,1.56875E-12,0.166911163,0.29653608
30-Nov-23,100,0,1.224837086,1.505014734,0.160145208,0.584612553,3.052032055,0.079322472,0,0,0,0.152806272,3.374352287,0,0,3.202354696,4.391817786,2.917166335,1.253928702,0.301565714,0,2.999335204,0.882262844,2.22977008,0.703789341,0.101105646,0.265706231,0.141084845,0.91328906,0,1.061115606,0.188866149,2.571679558,0.728233123,4.890103723,0.2251611,0.791257375,1.022008743,1.285807183,0.669827185,0.687382083,0,0.134624199,0,2.608934998,0.064107441,5.076597298,0.334808792,0,0.87039233,0.115863923,0.115498169,2.025787517,3.248410218,0.733417582,2.695473992,0.074160498,0.818064426,2.723446792,3.297410076,1.952773067,3.512758832,2.047084833,0,0.077406922,4.679734325,0.256989133,0.420775258,0,2.831296743,0,0.920434406,0.078760058,0.066442143,0,0,0.494420069,0.12776191,4.620310927,4.400155965,0.824973822,2.340729086,0.418497772,1.40515E-12,0.155494968,0.278460533
29-Dec-23,100,0,1.219702196,1.538480504,0.15985222,0.572858693,2.993992346,0.076209913,0,0,0,0.145593296,3.327675209,0,0,3.231937136,4.253820079,2.985486238,1.253515336,0.292413698,0,3.021558565,0.858988631,2.309145125,0.703382665,0.09989388,0.264936084,0.139561432,0.877965996,0,1.072183191,0.184018694,2.565834693,0.716743265,4.914950818,0.219059181,0.781810137,0.999052354,1.271328755,0.686740801,0.666958768,0,0.135448259,0,2.616029579,0.061908179,5.12328775,0.328248893,0,0.859990977,0.118185539,0.112094265,2.05755663,3.198681408,0.719350583,2.701893118,0.071288356,0.828171027,2.721789061,3.328781778,1.944516172,3.560805375,2.066056117,0,0.076352536,4.806445869,0.269283691,0.416646374,0,2.855627702,0,0.875591399,0.086845314,0.065509199,0,0,0.483570887,0.126050304,4.647969556,4.389894168,0.773449139,2.32970124,0.41676791,1.27866E-12,0.149032156,0.271529593
31-Jan-24,100,0,1.188652456,1.476191848,0.155443615,0.566130778,3.001465457,0.076605032,0,0,0,0.156257837,3.393606388,0,0,3.277392058,4.210622201,2.89320842,1.221972132,0.673530415,0,2.98170544,0.93692794,2.291935047,0.688996185,0.101358449,0.261981864,0.138306874,0.893184066,0,1.053651789,0.177759967,2.868114336,0.699588311,4.771977355,0.187943157,0.739257795,0.937019419,1.237042354,0.66174356,0.662593592,0,0.129687477,0,2.564988885,0.063373873,5.169232227,0.318280239,0,0.839635475,0.120467497,0.11159677,1.993712294,3.16298598,0.763168648,2.629461318,0.071528612,0.805835941,2.705839431,3.248331097,1.912948201,3.472420135,2.642049411,0,0.07605695,4.949505025,0.258313436,0.41440265,0,2.80443892,0,0.883661626,0.08391473,0.067173262,0,0,0.474850433,0.126745676,4.443200627,4.268695522,0.746117031,2.263285233,0.409565845,1.25778E-12,0.149107718,0.27325567
29-Feb-24,100,0,1.219540841,1.627111912,0.155249547,0.561133902,3.031829324,0.076753577,0,0,0.108169524,0.164991293,3.339736643,0,0,3.199637452,4.107466468,2.82387089,1.226909112,0.656986139,0,2.93433779,1.104952263,2.678268669,0.667750128,0.102470531,0.258103693,0.137469405,0.858077355,0,1.047173539,0.179048229,2.8328773,0.690013429,4.618624732,0.18828293,0.733098971,0.94705073,1.234002082,0.89461161,0.656502969,0,0.130087247,0,2.534951336,0.06466278,5.025477843,0.31721246,0,0.830981346,0.11750303,0.111874365,2.001558554,3.12844792,0.805487328,2.689003352,0.072062252,0.86952656,2.656834781,3.177468041,1.890067697,3.417508787,2.56831277,0,0.074745484,4.836441381,0.250610923,0.410988731,0,2.72979541,0,0.92820795,0.087705812,0.069427714,0,0,0.464665466,0.137568134,4.519714516,4.100801664,0.833215752,2.230343448,0.412304794,1.244E-12,0.148880628,0.293450768
28-Mar-24,100,0,1.254185744,1.779364791,0.151307216,0.537866513,2.958265846,0.072864622,0,0,0.106971086,0.15868133,3.263315209,0,0,3.138194889,3.976424913,2.77148555,1.204468596,0.660810221,0,2.868595223,1.203220522,2.636213302,0.66096683,0.10565722,0.262895144,0.134710884,0.991517711,0,1.034818686,0.177678672,2.772449612,0.677660032,4.520580873,0.186867904,0.720104628,0.939247243,0.994472544,0.908108028,0.633489869,0,0.144786408,0,2.485227769,0.065500248,4.962051735,0.315124832,0.110798645,0.810041194,0.112070726,0.109905285,1.98409761,3.064985602,0.873272411,2.651890354,0.070993674,0.856602474,2.591049684,3.103160071,2.91602871,3.343252192,2.553658073,0,0.073649646,4.885911004,0.246784827,0.40001341,0,2.62727628,0,0.984755248,0.08955478,0.066397801,0,0,0.455919641,0.13787721,4.426593611,4.02443705,0.93332398,2.197900912,0.404887108,1.1746E-12,0.14638772,0.310370618
30-Apr-24,100,0,1.237963048,2.023614613,0.14924882,0.535316409,2.946900366,0.073333745,0,0,0.104885859,0.155818118,3.261647731,0,0,3.117588837,3.981931199,2.779426944,1.175445791,0.645312941,0,2.88107813,1.260953594,2.651603562,0.737666171,0.102152732,0.250568933,0.1337307,0.934393854,0,0.998281299,0.174513364,2.798991182,0.669528536,4.510037855,0.186112919,0.705109731,0.925200939,0.98180504,0.900191999,0.625507201,0,0.140921862,0,2.379649805,0.062986281,4.972909561,0.311068186,0.110279377,0.79466824,0.110766446,0.107628282,1.947176143,3.088636959,0.86971752,2.653126431,0.068764469,0.827353636,2.549594271,3.089923748,2.885872543,3.295130304,2.494469838,0,0.073911441,4.898617789,0.24800388,0.395235535,0,2.653338867,0,0.950748765,0.091415182,0.06696023,0,0,0.454313723,0.138945076,4.451230791,4.100529437,0.819499787,2.10166446,0.393808808,0.47498204,0,0.310288128
31-May-24,100,0,1.193989944,1.922219513,0.150456349,0.530868734,2.941918209,0.072500714,0,0,0.102734996,0.153913552,3.245755175,0,0,3.155040094,3.874668373,2.763751917,1.15735979,0.645889546,0,2.903654081,1.173677317,2.670241562,0.721913974,0.10028497,0.24487001,0.129312747,0.967685185,0,0.991824737,0.173616402,2.791736877,0.667755638,4.491868893,0.186533031,0.700120807,0.926717097,0.975694752,0.873383307,0.618133214,0.174963199,0.148786482,0,2.378857231,0.067153349,4.990138177,0.309929273,0.109120352,0.795558413,0.107589301,0.105708416,1.911873167,3.069844159,0.872588322,2.681529443,0.068523961,0.830458846,2.529712917,3.097970717,2.86001152,3.366690396,2.486107589,0,0.072912752,4.897532937,0.238570678,0.387446686,0,2.642903704,0,0.955800607,0.090214572,0.067907996,0,0,0.447042252,0.136614605,4.40922233,4.186430181,0.834863178,2.103437167,0.471811975,0.55698156,0,0.317100078
28-Jun-24,100,0,1.14461781,1.879030457,0.147733116,0.52445399,2.951802384,0.071174847,0,0,0.100195211,0.149523886,3.180431945,0,0,3.179294267,3.922259089,2.790175862,1.137351438,0.625543081,0,2.899955548,1.113267362,2.590396021,0.710599449,0.100401471,0.227831098,0.125511514,0.942965451,0,0.972285637,0.166572397,2.76025495,0.658585545,4.509521952,0.181100657,0.690462284,0.894455053,0.968184816,0.822799625,0.608887467,0.172527791,0.143551147,0,2.339113367,0.065327474,4.990091408,0.304558328,0.107200848,0.778509975,0.107116963,0.103723515,1.852845195,3.084975965,0.837278357,2.726447445,0.067785506,0.819780382,2.498571071,3.146641629,2.85751853,3.433628647,2.44557755,0,0.071127645,5.116388901,0.232082978,0.589912776,0,2.714581676,0,0.934013239,0.089500296,0.06742921,0,0,0.542152054,0,4.461778911,4.263149602,0.861805423,2.068748157,0.463671018,0.622092413,0,0.271168927
31-Jul-24,100,0,1.1434447,1.786696059,0.145355695,0.52294707,2.943998049,0.070819745,0,0,0.099824431,0.149089472,3.166170013,0,0,3.164538108,3.937253355,2.797600208,1.143252794,0.609310345,0,2.908974112,1.135822628,2.598943191,0.711882935,0.107729019,0.220750343,0.124892852,0.926079476,0,0.974022946,0.164079473,2.764175482,0.651463529,4.553849047,0.153636204,0.684390678,0.874994791,0.94084605,0.810226451,0.606181582,0.173604352,0.136159688,0,2.360674664,0.062327518,4.999133184,0.297052415,0.107628952,0.781499327,0.10909879,0.102842187,1.829429396,3.05381906,0.828883378,2.744867636,0.068619182,0.830776383,2.507265714,3.131976647,3.002935677,3.43268927,2.422294888,0,0.070636195,5.088109542,0.330015899,0.592794823,0,2.690943273,0,0.886571265,0.089763603,0.067639414,0,0,0.538911757,0,4.390875224,4.323077386,0.934010188,2.07106543,0.461661662,0.616708351,0,0.270396843
30-Aug-24,100,0,1.15262561,1.855961751,0.146662403,0.523040046,2.919293896,0.070632179,0,0,0.097498237,0.140949951,3.173407262,0,0,3.176420595,3.846318078,2.793935289,1.144581715,0.616222167,0,2.934553067,1.180569426,2.561753629,0.734657554,0.104366128,0.223507588,0.125456036,0.941084701,0,1.176300934,0.164994406,2.79231083,0.64682033,4.579909489,0.152681808,0.690988329,0.885062528,0.942727217,0.800075395,0.604787138,0.174858997,0.128940385,0,2.163646098,0.049021539,4.943988255,0.295844291,0.108204712,0.792533423,0.10743195,0.10188474,1.838074873,3.066665033,0.826429082,2.703266337,0.067851461,0.830780621,2.630033938,3.085951183,3.031362913,3.468283196,2.406391248,0,0.067645713,5.116171401,0.336198406,0.593503783,0,2.713684817,0,0.824167125,0.088897249,0.067634544,0,0,0.530577265,0,4.31437635,4.33374841,0.909298399,2.097801578,0.46488707,0.554485844,0,0.265322057
30-Sep-24,100,0,1.137067103,1.969427512,0.146407141,0.511733716,2.891230367,0.067993561,0,0,0.100752618,0.140570892,3.139960867,0,0.072564248,3.15087671,3.747602626,2.758862256,1.08285621,0.630565679,0,2.915273808,1.21053583,2.59097758,0.789969943,0.103508497,0.224930258,0.125553997,0.949830281,0,1.176080929,0.164049428,2.752007738,0.651207174,4.558108879,0.155667149,0.69230105,0.883858689,0.94232017,0.835220567,0.59660738,0.176509434,0.158635382,0,2.045356304,0.05501922,4.938727623,0.29907786,0.105228767,0.789604495,0.104796017,0.101907017,1.824745402,3.018262748,0.858502489,2.702443899,0.067966647,0.830131531,2.614708527,3.130134629,2.960440138,3.358750397,2.702335685,0,0.069446832,4.916828611,0.328002473,0.596518592,0,2.691076747,0,0.864866056,0.088894896,0.065130142,0,0,0.532037798,0,4.277115604,4.256152732,1.078570991,2.259779294,0.469089801,0.5324366,0,0.264287768
31-Oct-24,100,0,1.174065516,2.25160555,0.148285755,0.520197809,2.863617616,0.070077917,0,0,0.102659475,0.162511585,3.109587373,0.199769255,0.074410689,3.078230615,3.729577375,2.660680903,1.068206261,0.631914181,0,2.851286733,1.207441052,2.612267813,0.637409441,0.107043309,0.240226687,0.126218724,0.820546486,0,1.171887471,0.171186214,2.719649324,0.658295368,4.387727225,0.159043206,0.685370705,0.907697942,1.208829192,0.858734363,0.609996459,0.174614857,0.173165697,0,2.144314511,0.055466158,4.875042855,0.30570191,0.108241512,0.784266281,0.104739149,0.102424246,1.87836984,3.009856123,0.866830888,2.572029076,0.067897945,0.822880303,2.55107015,3.071781302,2.889912771,3.283887643,2.658808048,0,0.072616034,4.847897712,0.32458715,0.602472869,0,2.626827832,0,0.98695873,0.089135074,0.067458914,0,0,0.540400875,0,4.305393235,4.233419522,1.176751935,2.221284676,0.607713611,0.529688506,0,0.279836471
29-Nov-24,100,0,1.128266581,2.517320204,0.146005756,0.513397026,2.827392608,0.07035948,0,0,0.101073844,0.156980507,3.022724035,0.195629889,0.073400594,3.061155854,3.718176332,2.770506243,1.046602918,0.626873824,0,2.850205464,1.190411339,2.565003309,0.824451767,0.10643033,0.149355889,0.125466901,0.830210285,0,1.149911356,0.263101224,2.684363875,0.653587249,4.380257595,0.158707387,0.674289098,0.90552728,1.193354309,0.83990659,0.598805971,0.172696676,0.191125496,0,2.137454235,0.055486751,4.846925836,0.231601538,0.107018066,0.777222831,0.103645206,0.101169897,1.844990058,2.996321779,0.852834342,2.571283929,0.067543027,0.816579273,2.534485013,3.042139841,2.858775284,3.247367764,2.587887297,0,0.072720117,4.840079458,0.362741494,0.589609289,0,2.730260972,0,1.046460571,0.086682568,0.067217635,0,0,0.528540995,0,4.348510734,4.198102501,1.285986926,2.200309888,0.600171452,0.494655979,0,0.284182369
31-Dec-24,100,0,1.123700578,2.689729143,0.147917863,0.521210312,2.887914245,0.072705482,0,0,0.100796905,0.158872482,2.950634284,0.196983694,0.074965335,3.039318363,3.740348859,2.751240052,1.055158059,0.626608569,0,2.832506712,1.128313306,2.577924691,0.848299327,0.109485461,0.146615233,0.125740165,0.806156036,0,1.151825219,0.267375164,2.673204344,0.660292081,4.36449485,0.163065781,0.682053223,0.833392116,0.855046425,0.851320382,0.608858806,0.17333948,0.27193875,0,2.105668698,0.056487802,4.807450058,0.236630388,0.108645179,0.774750056,0.100601446,0.103541769,2.207196362,3.013141138,0.865905461,2.489312579,0.069636122,0.807934152,2.490483231,3.026435612,2.848044942,3.233619572,2.586138838,0,0.073862753,4.819148504,0.349248995,0.589781715,0,2.713725517,0,0.997278538,0.086559138,0.069139683,0,0,0.53681193,0,4.391151813,4.205472908,1.372228668,2.173686507,0.60818353,0.538609253,0,0.274135364
31-Jan-25,100,0,1.123753068,2.583386758,0.145025495,0.518736246,2.895771708,0.071862679,0,0,0.166375098,0.16258677,2.950859778,0.195870252,0.071542213,3.050752692,3.695955342,2.738799397,1.05267981,0.609544399,0,2.816939421,1.224904283,2.612440733,0.834985765,0.111771936,0.154522531,0.124863978,0.82805092,0,1.144124127,0.257928308,2.677541614,0.779822967,4.303478908,0.1360697,0.662956638,0.811344361,0.839178275,0.845632536,0.60454089,0.165437682,0.330313754,0,2.084672246,0.055055429,4.842582209,0.230071739,0.107769298,0.768780694,0.103664337,0.102159975,2.214352699,2.990343971,0.878244434,2.496486425,0.069051854,0.801471023,2.485720678,2.971844341,2.860259768,3.198651336,2.557677734,0,0.07166012,4.966331653,0.356294265,0.587967123,0,2.72059184,0,1.033216234,0.088942095,0.068659498,0,0,0.528662632,0,4.299709134,4.11354008,1.396885359,2.129867407,0.606224858,0.632413278,0,0.279823202
28-Feb-25,100,0,1.111560704,2.412399562,0.14574913,0.509303519,2.871941451,0.070259288,0,0,0.158607596,0.157953265,3.013203682,0.197863422,0.070632634,3.089629919,3.649200455,2.754639687,1.037356021,0.596526016,0,2.848451082,1.006350338,2.588845314,0.818756957,0.1143864,0.151368931,0.123128739,0.81647619,0,1.132007196,0.257512247,2.680978373,0.773002232,4.317661596,0.133208118,0.656860231,0.801761066,0.835628624,0.827081352,0.59554348,0.164654947,0.384243684,0,2.092082175,0.055515598,4.869198561,0.200644002,0.106854078,0.76323172,0.101982924,0.100275225,2.195413321,2.987563239,0.798638732,2.51243545,0.068110663,0.795684137,2.511477301,3.048299331,2.999172441,3.214599958,2.604837941,0,0.064225045,4.984109782,0.334376545,0.581043104,0,2.645427447,0,1.017018708,0.08896762,0.067743738,0,0,0.513961846,0,4.329527822,4.142051923,1.421956293,2.293110526,0.663847743,0.674002985,0,0.277878624
31-Mar-25,100,0,1.079979149,2.464571465,0.239906769,0.496413196,2.916318329,0,0,0,0.15748856,0.1617973,3.095802856,0.192687572,0.069431829,3.162958504,3.667474212,2.781865684,1.020624358,0.592256192,0,2.877925352,0.917786894,2.550572219,0.789470373,0.113192604,0.21592147,0.123358518,0.791442926,0,1.129900645,0.259908037,2.6015284,0.769290552,4.391189105,0.132942108,0.645068429,0.795395208,0.831300035,0.861867098,0.487155387,0.165009066,0.313224538,0,2.056519295,0.0567588,4.97107601,0.197921315,0.101939649,0.748647692,0.097325384,0,2.090862597,3.011436662,0.783944148,2.536149018,0.068127192,0.792415875,2.546262566,3.12644023,3.044219281,3.103735629,2.637052596,0,0.066707973,5.183640258,0.316958102,0.571574384,0,2.656443683,0,0.986571364,0.08772897,0,0,0,0.513105842,0,4.343241305,4.260124464,1.278057519,2.275270085,0.65871941,0.697467079,0,0.270530681
30-Apr-25,100,0,0.867560291,2.631720638,0.239648164,0.499143626,2.894991035,0,0,0,0.152940437,0.161074259,3.124079672,0.194125995,0.066054517,3.174142131,3.674584511,2.843837924,1.010299225,0.753826836,0,2.859264692,1.131266586,2.53401017,0.787189142,0.111628909,0.201314211,0.123515653,0.765577147,0,1.128434535,0.263150501,2.608606841,0.776753223,4.415853365,0.132415184,0.63611846,0.794400904,0.8740314,0.843121152,0.394075296,0.167052532,0.341797939,0,2.620217167,0.04998776,4.91726832,0.197567043,0.101347531,0.748393782,0.092542359,0,1.873946524,3.00845263,0.735347979,2.550058299,0.065043358,0.796657539,2.551665692,3.143344649,3.059488608,2.91060142,2.61937957,0,0.065697566,5.227688932,0.299138897,0.57848138,0,2.612737749,0,0.872925642,0.085514552,0,0,0,0.509086144,0,4.254188829,4.267998216,1.216560609,2.266938511,0.661529764,0.598170644,0,0.264425232
30-May-25,100,0,0.901965236,2.656091978,0.239957817,0.497561649,2.927606377,0,0,0,0.155166146,0.165738788,3.085710365,0.192308986,0.068755691,3.113017298,3.602985306,2.847234826,1.000824582,0.770958435,0,2.864732683,1.166877705,2.621719272,0.785226925,0.117047399,0.208629271,0.123075766,0.829990384,0,1.116296841,0.26176878,2.590596126,0.772284914,4.392110773,0.133705578,0.6435028,0.800877127,0.935618125,0.875086755,0.292735627,0.164389196,0.347288183,0,2.583354475,0.057384953,4.920110579,0.199241337,0.102734985,0.746227937,0.098662278,0,1.957957114,2.990239344,0.781243403,2.536550191,0.066274674,0.786323454,2.506711032,3.105756223,2.992807618,2.685459329,2.620504801,0,0.07001451,5.168470756,0.304260168,0.570822458,0,2.626947367,0,0.934980259,0.087298428,0,0,0,0.495865445,0,4.285589219,4.305803848,1.191312173,2.222995144,0.829813821,0.622895885,0,0.275943081
30-Jun-25,100,0,0.953871251,2.613728061,0.246842884,0.507918283,2.84749539,0.066637848,0,0,0.162496445,0.174608678,3.14109651,0.197261337,0.070513275,3.095862905,3.525083991,2.795098837,1.023655199,0.791636982,0,2.84666064,1.3586976,2.659665748,0.810556604,0.121747877,0.221528148,0.124331386,0.869107443,0,1.13428009,0.268026606,2.764805677,0.788241928,4.325291291,0.135584043,0.660980941,0.68322852,0.955913483,0.9033989,0.197616987,0.168797624,0.381775027,0,2.575945999,0.059899119,4.929199363,0.203216221,0.104830161,0.757425019,0.101183602,0,2.054288252,2.961146481,0.802784461,2.540158709,0.068471905,0.809181804,2.493641851,3.078087074,2.97562836,2.08126767,2.631193848,0,0.07153287,5.169664318,0.2804347,0.579334193,0,2.626489846,0,0.968801437,0.093069674,0,0,0,0.510570568,0,4.247457618,4.273720612,1.226763792,2.276223372,0.860311191,0.632433444,0,0.269948662
31-Jul-25,100,0,0.988458675,2.464054329,0.248094073,0.513425293,2.898319991,0.066611129,0,0,0.165209282,0.19249363,3.113575505,0.197787449,0.068515482,3.057086993,3.511281966,2.863033076,1.032260682,0.799590619,0,2.846806544,1.336536502,2.589933129,0.874323342,0.121908114,0.229873426,0.12623393,0.865272723,0,1.346650944,0.266558772,2.802526414,0.777990493,4.323100876,0.111386294,0.655098689,0.678016142,1.320927123,0.926031636,0.099309839,0.166679439,0.374186966,0,2.594385553,0.06340524,5.012445684,0.20287024,0.106043882,0.765903982,0.107747162,0,2.108039329,2.987854054,0.837069302,2.562169618,0.069734671,0.819075681,2.554566183,3.072063639,2.994664365,1.049767525,2.765227107,0,0.073466386,5.107317404,0.314239469,0.587563594,0,2.647649281,0,0.992274465,0.091823784,0,0,0,0.510208156,0,4.278860056,4.287505617,1.218550669,2.270654798,0.874224404,0.677300225,0,0.282204724
